drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
calpeptin,-0.1621917486190796,-0.09287800341844558,-0.31262168288230896,0.15493184328079224,0.1620309369018291,10,10,0.7,,,0.1178,0.7295602409638554,0.8823,1.0
montelukast,-0.1614617258310318,-0.04629030078649521,-0.32081443071365356,0.3184620141983032,0.2581813617776943,6,6,0.6666666666666666,Leukotriene receptor antagonist,CYSLTR1,0.1704,0.823694495412844,0.8296,1.0
pitavastatin,-0.16028551757335663,-0.06436566511789958,-0.2625730037689209,0.2968040406703949,0.20503567184486643,6,6,0.6666666666666666,HMGCR inhibitor,HMGCR,0.175,0.823694495412844,0.825,1.0
ambrisentan,-0.16024497151374817,-0.16024497151374817,-0.20717066526412964,-0.1133192777633667,0.04692569375038147,2,2,1.0,Endothelin receptor antagonist,EDNRA,0.2228,0.855025352112676,0.7772,1.0
molsidomine,-0.1600422039628029,-0.06632598489522934,-0.24075275659561157,0.26589879393577576,0.18816928344780995,6,6,0.6666666666666666,Guanylyl cyclase activator,GUCY1A1,0.1757,0.823694495412844,0.8243,1.0
streptozotocin,-0.1586226224899292,-0.1586226224899292,-0.23621022701263428,-0.08103501796722412,0.07758760452270508,2,2,1.0,,,0.2263,0.855025352112676,0.7737,1.0
XMD-16144,-0.15760868787765503,-0.20006490051746367,-0.30524012446403503,-0.12443219125270844,0.06893375184655656,5,5,1.0,,,0.2209,0.855025352112676,0.78,1.0
reserpine,-0.15716256201267242,-0.15716256201267242,-0.21284881234169006,-0.10147631168365479,0.05568625032901764,2,2,1.0,Vesicular monoamine transporter inhibitor,SLC18A1,0.2288,0.855025352112676,0.7712,1.0
manumycin-a,-0.1565541923046112,-0.050714979214327674,-0.29355937242507935,0.3209766447544098,0.21066634035104262,14,14,0.6428571428571429,NFKB pathway inhibitor,FNTA,0.1115,0.7270430379746835,0.8886,1.0
AZD-7762,-0.15631085634231567,-0.08067642191523,-0.29355937242507935,0.25608372688293457,0.16772002735520783,19,19,0.6842105263157895,CHK inhibitor,CHEK1,0.0833,0.6449439393939393,0.9178,1.0
dienestrol,-0.155661903321743,-0.155661903321743,-0.18543152511119843,-0.1258922815322876,0.029769621789455414,2,2,1.0,Estrogen receptor agonist,ESR1,0.2309,0.855025352112676,0.7691,1.0
fluphenazine,-0.15566188097000122,-0.10405399733119541,-0.38181373476982117,0.23223555088043213,0.1988498136455114,9,9,0.7777777777777778,Dopamine receptor antagonist,DRD1,0.1735,0.823694495412844,0.827,1.0
asiatic-acid,-0.15533745288848877,-0.15533745288848877,-0.20895525813102722,-0.10171964764595032,0.05361780524253845,2,2,1.0,,,0.2312,0.855025352112676,0.7688,1.0
fluocinonide,-0.1535123586654663,-0.1535123586654663,-0.16304349899291992,-0.1439812183380127,0.009531140327453613,2,2,1.0,,,0.2344,0.855025352112676,0.7656,1.0
ursolic-acid,-0.15314731001853943,-0.06543757127864021,-0.23783254623413086,0.15744644403457642,0.15797983259848317,7,7,0.5714285714285714,STAT inhibitor,HSD11B1,0.2074,0.855025352112676,0.7929,1.0
clobetasol,-0.15274173021316528,-0.06872012262994592,-0.33679428696632385,0.23937377333641052,0.21901592827994662,11,11,0.5454545454545454,Glucocorticoid receptor agonist,NR3C1,0.1591,0.813001,0.8419,1.0
cefazolin,-0.15225499868392944,-0.15225499868392944,-0.22890979051589966,-0.07560020685195923,0.07665479183197021,2,2,1.0,,,0.2371,0.855025352112676,0.7629,1.0
rottlerin,-0.15184944868087769,-0.06728585490158626,-0.30718687176704407,0.30710580945014954,0.18784588837405436,14,14,0.6428571428571429,,,0.133,0.7604559139784945,0.8673,1.0
miglitol,-0.1505921483039856,-0.09149902313947678,-0.3371187448501587,0.2723069489002228,0.22798683710776738,4,4,0.75,Glucosidase inhibitor,GAA,0.2336,0.855025352112676,0.7664,1.0
meropenem,-0.15026768296957016,-0.15026768296957016,-0.20003245770931244,-0.10050290822982788,0.04976477473974228,2,2,1.0,,,0.2416,0.8619576388888889,0.7584,1.0
