drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
SB-590885,-0.11721286177635193,-0.027557373046875,-0.2256164848804474,0.18724852800369263,0.14991337176205927,11,11,0.5454545454545454,RAF inhibitor,BRAF,0.2471,0.8629848684210526,0.7543,0.9998
SB-203580,-0.116742342710495,-0.06558704801968165,-0.25770604610443115,0.2804996967315674,0.15573678695823093,14,14,0.7857142857142857,P38 MAPK inhibitor,MAPK14,0.2096,0.8543765151515152,0.7904,0.9998
iloprost,-0.11612588167190552,-0.0023145079612731934,-0.1601232886314392,0.26930564641952515,0.1929025214180766,3,3,0.6666666666666666,Prostanoid receptor agonist,PTGER1,0.3562,0.8930333333333333,0.6444,0.9998
dichlorobenzamil,-0.11604475975036621,-0.11604475975036621,-0.11604475975036621,-0.11604475975036621,0.0,1,1,1.0,,,0.3988,0.91567533632287,0.6017,0.9998
tranylcypromine,-0.11562299728393555,-0.08126681617328099,-0.18324139714241028,0.10780337452888489,0.11743444565738904,7,7,0.7142857142857143,Monoamine oxidase inhibitor,KDM1A,0.3021,0.8885084269662921,0.6987,0.9998
nemonapride,-0.11516058444976807,-0.027674797922372818,-0.22431862354278564,0.30369889736175537,0.1830817710910022,8,8,0.625,Dopamine receptor antagonist,DRD2,0.2537,0.8629848684210526,0.7463,0.9998
calmidazolium,-0.11448734998703003,-0.029502843817075092,-0.23940622806549072,0.2525632381439209,0.16508636103676386,9,9,0.5555555555555556,Calmodulin antagonist,ATP2B1,0.2694,0.8885084269662921,0.7316,0.9998
budesonide,-0.11439001560211182,-0.06830521424611409,-0.28032124042510986,0.20298510789871216,0.18523685664829842,9,9,0.6666666666666666,Glucocorticoid receptor agonist,NR3C1,0.2698,0.8885084269662921,0.7306,0.9998
methotrexate,-0.1142277717590332,-0.11907849709192912,-0.13734585046768188,-0.10566186904907227,0.01338197349235402,3,3,1.0,Dihydrofolate reductase inhibitor,DHFR,0.3636,0.8930333333333333,0.6367,0.9998
SU-11274,-0.1141953244805336,-0.10863307224852699,-0.29823166131973267,0.11982479691505432,0.15265976865596811,7,7,0.7142857142857143,Tyrosine kinase inhibitor,MET,0.3089,0.8885084269662921,0.6916,0.9998
diltiazem,-0.11396008729934692,-0.031009547412395477,-0.2841174602508545,0.23182997107505798,0.18645802124766164,14,14,0.5714285714285714,Calcium channel blocker,CACNA1C,0.2289,0.8629848684210526,0.7711,0.9998
bucladesine,-0.11365997791290283,-0.05346690714359283,-0.32873132824897766,0.22976964712142944,0.16619691591521302,10,10,0.7,CAMP stimulant,PRKACA,0.2519,0.8629848684210526,0.7481,0.9998
Y-27632,-0.11353015899658203,-0.09144674407111274,-0.32066836953163147,0.22516223788261414,0.18302394018310003,9,9,0.6666666666666666,Rho associated kinase inhibitor,ROCK1,0.2766,0.8885084269662921,0.7239,0.9998
cyclopiazonic-acid,-0.11351394653320312,-0.018825905663626536,-0.276200532913208,0.251524955034256,0.20368001196139426,7,7,0.5714285714285714,ATPase inhibitor,ATP2A1,0.3129,0.8930333333333333,0.6873,0.9998
NVP-AUY922,-0.11326250433921814,-0.04187053591012955,-0.2554185688495636,0.22691433131694794,0.15989562641038044,10,10,0.6,HSP inhibitor,HSP90AA1,0.255,0.8629848684210526,0.745,0.9998
anandamide,-0.11301100254058838,-0.016490290944392864,-0.2258273959159851,0.277790367603302,0.1809956595564568,13,13,0.6153846153846154,Cannabinoid receptor agonist,CNR1,0.2495,0.8629848684210526,0.7509,0.9998
