drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
pancuronium,-0.139739990234375,-0.139739990234375,-0.139739990234375,-0.139739990234375,0.0,1,1,1.0,,,0.3045,0.9537962809917355,0.6958,0.9922384615384615
GW-5074,-0.13953137397766113,-0.05221274122595787,-0.2217368483543396,0.1543756127357483,0.144959646180212,8,8,0.625,RAF inhibitor,RAF1,0.1108,0.6821542168674699,0.8893,1.0
naltrindole,-0.13903889060020447,-0.10834994663794835,-0.19941829144954681,0.12781590223312378,0.10842847624431563,6,6,0.8333333333333334,Opioid receptor antagonist,OPRD1,0.1409,0.7999988888888888,0.8591,1.0
saracatinib,-0.13872024416923523,-0.09739733061620168,-0.2776722013950348,0.13978633284568787,0.12310284381602944,14,14,0.7857142857142857,Src inhibitor,ABL1,0.0601,0.5326525423728814,0.9399,1.0
amsacrine,-0.13872021436691284,-0.07724575485501971,-0.2316213846206665,0.17850187420845032,0.13456205100635477,7,7,0.7142857142857143,Topoisomerase inhibitor,TOP2A,0.1371,0.7961147727272727,0.8635,1.0
salsolinol,-0.13867390155792236,-0.13867390155792236,-0.13867390155792236,-0.13867390155792236,0.0,1,1,1.0,,,0.311,0.9537962809917355,0.6892,0.9920597183098592
levonorgestrel,-0.1381871998310089,-0.08205644679921013,-0.2595832943916321,0.16762074828147888,0.14173411479816206,7,7,0.7142857142857143,Estrogen receptor agonist,PGR,0.1396,0.7999988888888888,0.8607,1.0
ascorbic-acid,-0.1380944699048996,-0.1814723163843155,-0.27876150608062744,-0.12756097316741943,0.06892811938148975,3,3,1.0,Antioxidant,SLC23A1,0.2324,0.8887614814814815,0.7684,1.0
fluvoxamine,-0.13781052827835083,-0.05489535070955753,-0.185419961810112,0.14201122522354126,0.1318852463115854,8,8,0.625,Selective serotonin reuptake inhibitor,SLC6A4,0.1197,0.728175,0.8803,1.0
HG-6-64-01,-0.13687771558761597,-0.08705386817455292,-0.19628950953483582,0.1537846326828003,0.11790038668394567,10,10,0.8,,,0.1086,0.6821542168674699,0.8914,1.0
sunitinib,-0.13671550154685974,-0.06625335440039634,-0.273083359003067,0.20437797904014587,0.16591988605775898,10,10,0.6,KIT inhibitor,FLT1,0.1094,0.6821542168674699,0.8907,1.0
lestaurtinib,-0.13662857562303543,-0.14087945595383644,-0.2335798144340515,-0.07943588495254517,0.04828846950067649,6,6,1.0,JAK inhibitor,FLT3,0.1538,0.8315852631578946,0.8462,1.0
hesperidin,-0.13635626807808876,-0.055230444918076195,-0.2402660846710205,0.21400758624076843,0.17414257154520305,6,6,0.6666666666666666,,,0.1546,0.8315852631578946,0.8454,1.0
roxithromycin,-0.13627515733242035,-0.13627515733242035,-0.14748075604438782,-0.12506955862045288,0.011205598711967468,2,2,1.0,,,0.2155,0.879313076923077,0.7845,1.0
desoxycortone,-0.13597387075424194,-0.13597387075424194,-0.13597387075424194,-0.13597387075424194,0.0,1,1,1.0,Mineralocorticoid receptor agonist,NR3C2,0.3233,0.9537962809917355,0.6772,0.9920597183098592
vincristine,-0.13583481311798096,-0.07276225360957059,-0.24021968245506287,0.24899181723594666,0.1718983699830778,11,11,0.7272727272727273,Tubulin inhibitor,TUBB,0.1106,0.6821542168674699,0.8895,1.0
securinine,-0.1354292631149292,-0.1354292631149292,-0.1354292631149292,-0.1354292631149292,0.0,1,1,1.0,TP53 activator,GABRA1,0.3269,0.9537962809917355,0.6732,0.9920597183098592
mifepristone,-0.13530175387859344,-0.07575504641447749,-0.21047329902648926,0.1776096224784851,0.1409980603975295,14,14,0.7142857142857143,Progesterone receptor antagonist,NR3C1,0.0795,0.6184602941176471,0.9205,1.0
mestranol,-0.13510477542877197,-0.05957937584473537,-0.2140655517578125,0.23652315139770508,0.15630793958240483,13,13,0.6923076923076923,Estrogen receptor agonist,ESR1,0.0984,0.6616105263157895,0.902,1.0
lasalocid,-0.13395750522613525,-0.11560854812463124,-0.19341567158699036,0.1488713026046753,0.09862875668841221,9,9,0.8888888888888888,,,0.1502,0.8252924731182796,0.8502,1.0
memantine,-0.13343027234077454,-0.05012014011542002,-0.18767964839935303,0.22712522745132446,0.15738466371279025,6,6,0.6666666666666666,Glutamate receptor antagonist,GRIN1,0.1733,0.8681990196078432,0.8267,1.0
