drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
L-689560,0.04308265447616577,0.014471185478297148,-0.15921778976917267,0.16967016458511353,0.0910873430571553,11,11,0.45454545454545453,,,0.5165,0.9290909090909092,0.4842,1.0
labetalol,0.043969929218292236,-0.01138345684323992,-0.20225900411605835,0.15676939487457275,0.12519306273175848,7,7,0.42857142857142855,Adrenergic receptor antagonist,ADRA1D,0.5184,0.9290909090909092,0.4824,1.0
lovastatin,0.0458604097366333,0.0318096743689643,-0.159120112657547,0.20640254020690918,0.1144650260506107,9,9,0.4444444444444444,HMGCR inhibitor,HMGCR,0.5376,0.9463999999999999,0.4632,1.0
finasteride,0.04604417085647583,0.0024420537731864238,-0.17491626739501953,0.1427147388458252,0.11747085218712049,11,11,0.36363636363636365,5 alpha reductase inhibitor,SRD5A1,0.5408,0.9463999999999999,0.4599,1.0
H-9,0.046824708580970764,-0.007098076244195302,-0.17349261045455933,0.12186130881309509,0.09143124711161679,12,12,0.4166666666666667,PKA inhibitor,PRKACA,0.6062,0.9818615141955835,0.3938,1.0
lasalocid,0.04803401231765747,0.005290018187628852,-0.14912959933280945,0.12964677810668945,0.10186421794754018,9,9,0.4444444444444444,,,0.5512,0.9561762711864407,0.4499,1.0
methysergide,0.04827900230884552,0.05124168346325556,-0.06665265560150146,0.20069627463817596,0.08817269357686337,12,12,0.3333333333333333,Serotonin receptor antagonist,HTR1B,0.6132,0.9822733542319748,0.3868,1.0
testosterone,0.04958513379096985,0.03557779165831479,-0.24151426553726196,0.20929622650146484,0.1299159986041506,11,11,0.36363636363636365,,,0.5661,0.9739969696969698,0.4345,1.0
altrenogest,0.04997667670249939,0.04267593349019686,-0.08484088629484177,0.1929687261581421,0.10013106714619946,6,6,0.3333333333333333,Progestogen hormone,PGR,0.6509,1.0,0.3491,0.9539577540106953
rimcazole,0.05018606781959534,0.004353420601950752,-0.168392151594162,0.1419433355331421,0.10852323565876835,9,9,0.4444444444444444,Sigma receptor antagonist,SIGMAR1,0.5686,0.9750154362416107,0.4321,1.0
indirubin,0.05047908425331116,0.016633160412311554,-0.0940069854259491,0.10683000087738037,0.07386912427138265,8,8,0.375,CDK inhibitor,CDK5,0.6383,1.0,0.3617,0.9819851851851852
alprostadil,0.050772130489349365,0.03478062450885773,-0.11010938882827759,0.10489639639854431,0.07690709513207508,5,5,0.2,Prostanoid receptor agonist,PTGER1,0.552,0.9561762711864407,0.4485,1.0
azacitidine,0.0512356162071228,0.02147122782965501,-0.1159861832857132,0.21229755878448486,0.11001323535708218,12,12,0.4166666666666667,DNA methyltransferase inhibitor,DNMT1,0.6289,0.9980369565217392,0.3711,0.9980636842105262
carbenoxolone,0.051270365715026855,0.028487869284369728,-0.12609922885894775,0.11804720759391785,0.09150711543850441,11,11,0.2727272727272727,11-beta-HSD1 inhibitor,HSD11B1,0.5848,0.9818615141955835,0.4163,1.0
fluphenazine,0.05135810375213623,0.025954223341412015,-0.13517263531684875,0.22079819440841675,0.11984060921678494,9,9,0.4444444444444444,Dopamine receptor antagonist,DRD1,0.5806,0.9818615141955835,0.42,1.0
icariin,0.05198635160923004,0.05198635160923004,0.050694286823272705,0.05327841639518738,0.0012920647859573364,2,2,0.0,,,0.7004,1.0,0.2996,0.89425
QL-XI-92,0.05273705720901489,0.04123165210088094,-0.06292130053043365,0.16719530522823334,0.08837225530271174,9,9,0.4444444444444444,,,0.5971,0.9818615141955835,0.4032,1.0
wortmannin,0.052857935428619385,0.02364542277959677,-0.11287397146224976,0.1674337387084961,0.09395111635383481,13,13,0.38461538461538464,PI3K inhibitor,PIK3CA,0.6055,0.9818615141955835,0.3959,1.0
bromocriptine,0.05333802103996277,0.05385984595005329,-0.09070608019828796,0.2386503517627716,0.10101568630707425,13,13,0.3076923076923077,Dopamine receptor agonist,ADRA2A,0.6091,0.9818615141955835,0.3914,1.0
cyanocobalamin,0.053497761487960815,0.053497761487960815,0.049815237522125244,0.05718028545379639,0.0036825239658355713,2,2,0.0,Vitamin B,MMUT,0.7045,1.0,0.2955,0.89425
cyproterone,0.05366745591163635,0.05366745591163635,0.04788339138031006,0.059451520442962646,0.005784064531326294,2,2,0.0,Androgen receptor antagonist,AR,0.7047,1.0,0.2953,0.89425
Y-27632,0.05388098955154419,0.009228658345010545,-0.13611789047718048,0.11563685536384583,0.08851588094063992,9,9,0.4444444444444444,Rho associated kinase inhibitor,ROCK1,0.6069,0.9818615141955835,0.3936,1.0
gabazine,0.05519375205039978,0.02106496412307024,-0.1863519549369812,0.14305415749549866,0.10311197825154376,8,8,0.375,GABA receptor antagonist,GABRA1,0.6639,1.0,0.3361,0.9413448648648648
etomoxir,0.05559684336185455,0.030045051127672195,-0.10610491037368774,0.15960347652435303,0.08776237982758425,8,8,0.375,Carnitine palmitoyltransferase inhibitor,CPT1A,0.6661,1.0,0.3339,0.9413448648648648
ibutilide,0.05596517026424408,0.05596517026424408,0.05181500315666199,0.06011533737182617,0.004150167107582092,2,2,0.0,Potassium channel blocker,KCNH2,0.7109,1.0,0.2891,0.89425
YM-298198,0.05615554749965668,0.014653682708740234,-0.1454313099384308,0.12539896368980408,0.09654110877043545,8,8,0.375,Glutamate receptor antagonist,GRM1,0.6696,1.0,0.3304,0.9413448648648648
nateglinide,0.05619692802429199,0.010067854608808244,-0.13103735446929932,0.11757373809814453,0.08375880532872695,7,7,0.42857142857142855,Insulin secretagogue,KCNJ11,0.6123,0.9822733542319748,0.3883,1.0
atracurium,0.05638730525970459,0.005547678470611573,-0.1282893419265747,0.12267246842384338,0.09738211318146377,5,5,0.4,,,0.5936,0.9818615141955835,0.4072,1.0
AG-490,0.05703461170196533,0.02213823174436887,-0.12805426120758057,0.14351105690002441,0.08608645342509526,12,12,0.3333333333333333,JAK inhibitor,JAK2,0.6766,1.0,0.3234,0.9413448648648648
chlortetracycline,0.05739796161651611,0.05739796161651611,0.03956317901611328,0.07523274421691895,0.017834782600402832,2,2,0.0,,,0.714,1.0,0.286,0.89425
